,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_beer_and_wine,Alcohol_full_bar,NoiseLevel_average,NoiseLevel_loud,NoiseLevel_quiet,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
2292,33.889622,-84.4679054,1.5,1,"['Burgers', 'Restaurants', 'Fast Food', 'Food', 'Hot Dogs']",34,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2293,33.8424946,-84.3830755,4.0,1,"['Barbeque', 'American (Traditional)', 'Bars', 'Cocktail Bars', 'Nightlife', 'Lounges', 'Restaurants']",35,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
2294,33.7475854439,-84.4016255909,2.5,0,"['Food', 'Mexican', 'Hookah Bars', 'Bars', 'Nightlife', 'Restaurants']",74,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
2295,33.773052,-84.365341,4.0,1,"['Beer', 'Wine & Spirits', 'Food', 'Ethnic Food', 'Bars', 'Nightlife', 'Specialty Food', 'Cocktail Bars', 'African', 'South African', 'Restaurants']",187,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2296,33.86760863,-84.33579202,3.5,1,"['Restaurants', 'Coffee & Tea', 'Food', 'Vegan', 'Juice Bars & Smoothies', 'Wraps', 'Acai Bowls', 'Breakfast & Brunch']",51,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1
2297,33.903285,-84.4604592,4.5,1,"['Bars', 'Japanese', 'Chicken Wings', 'Nightlife', 'Ramen', 'Restaurants']",28,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
2298,33.7713659354,-84.3678979312,3.5,0,"['Sushi Bars', 'Restaurants', 'Japanese', 'Soup']",224,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
2299,33.816665,-84.335219,4.0,1,"['Restaurants', 'Barbeque', 'Hawaiian']",571,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6,0
2300,33.889773,-84.469588,2.5,1,"['Nightlife', 'Bars', 'Restaurants', 'Sports Bars', 'American (Traditional)']",226,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2301,33.7984027764,-84.3706968466,3.0,0,"['Mexican', 'Restaurants', 'Tex-Mex']",48,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5
2302,33.7841630885,-84.3842661234,3.5,0,"['Nightlife', 'Irish', 'Restaurants', 'Bars', 'Food', 'Fish & Chips', 'Pubs', 'Beer', 'Wine & Spirits']",361,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
2303,33.8479419289,-84.4288173005,3.5,1,"['Desserts', 'Delis', 'Food', 'Sandwiches', 'Bagels', 'Ice Cream & Frozen Yogurt', 'Caterers', 'Restaurants', 'Event Planning & Services']",190,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
2304,33.7757369,-84.3869074,4.0,0,"['Sandwiches', 'Restaurants']",7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
2305,33.9226065,-84.3794829,1.5,1,"['Restaurants', 'Pizza', 'Chicken Wings', 'Sandwiches', 'Italian']",25,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2306,33.8101162,-84.4131588,2.0,1,"['Fast Food', 'Mexican', 'Restaurants']",139,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
2307,33.8262452966,-84.366138652,4.0,1,"['Japanese', 'Restaurants', 'Sushi Bars']",64,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2308,33.7622202,-84.3596546,2.5,0,"['Cafes', 'Food', 'Restaurants']",17,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2309,33.764791,-84.388338,3.5,0,"['Greek', 'Restaurants']",46,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
2310,33.815334,-84.390599,4.5,1,"['Gluten-Free', 'Soup', 'Comfort Food', 'American (Traditional)', 'Bakeries', 'Restaurants', 'Food', 'Vegan', 'American (New)']",83,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
2311,33.864933,-84.308241,5.0,1,"['Restaurants', 'Latin American', 'Venezuelan', 'Mexican']",6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2312,33.8805788,-84.4746899,3.0,1,"['Event Planning & Services', 'Pizza', 'Venues & Event Spaces', 'Videos & Video Game Rental', 'Restaurants', 'Indoor Playcentre', 'Shopping', 'Active Life', 'Arts & Entertainment', 'American (Traditional)', 'Kids Activities', 'Arcades', 'Books', 'Mags', 'Music & Video']",35,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2313,33.840803,-84.375263,3.5,1,"['American (New)', 'Dance Clubs', 'Restaurants', 'Karaoke', 'Bars', 'Arts & Entertainment', 'Music Venues', 'Sports Bars', 'Nightlife']",129,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2
2314,33.8284428374,-84.3305357153,1.5,1,"['Burgers', 'Fast Food', 'Restaurants']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2315,33.6404736361,-84.4324958897,2.0,1,"['Food', 'Burgers', 'Restaurants']",75,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3
2316,33.83842,-84.481337,3.5,1,"['Restaurants', 'Delis', 'Fast Food', 'Sandwiches']",34,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2317,33.9241702075,-84.3392469334,3.0,1,"['Food', 'Desserts', 'Seafood', 'American (New)', 'Salad', 'Restaurants', 'American (Traditional)']",534,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,2
2318,33.773584,-84.357644,4.0,1,"['Pizza', 'Restaurants']",509,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2319,33.7867097,-84.4122025,3.5,0,"['Restaurants', 'American (Traditional)']",20,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5
2320,33.8586213,-84.3090844,4.0,1,"['Bangladeshi', 'Specialty Food', 'Seafood', 'Desserts', 'Restaurants', 'Food', 'Asian Fusion', 'Halal', 'Indian']",146,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4
2321,33.8438727741,-84.3732048841,3.5,0,"['Bars', 'Breweries', 'Restaurants', 'Food', 'Nightlife', 'American (New)']",273,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
2322,33.903494,-84.460491,2.5,1,"['Comfort Food', 'Fast Food', 'Restaurants', 'Sandwiches', 'Event Planning & Services', 'Caterers', 'Chicken Shop', 'American (Traditional)']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
2323,33.7553187,-84.3805925,2.0,0,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']",19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,5
2324,33.8140644,-84.3090915,1.5,0,"['Restaurants', 'Chinese']",5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
2325,33.7866185,-84.4121244,4.0,1,"['Cocktail Bars', 'Wine Bars', 'Bars', 'Pasta Shops', 'Nightlife', 'Italian', 'Restaurants', 'Specialty Food', 'Food']",125,1,1,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
2326,33.7578272728,-84.3651992083,4.5,1,"['Burgers', 'Restaurants']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
2327,33.7336284,-84.4371002,4.0,0,"['Nightlife', 'Arts & Entertainment', 'Music Venues', 'Jazz & Blues', 'Restaurants', 'Tapas Bars', 'Bars', 'Lounges', 'Tapas/Small Plates']",74,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
2328,33.642167959,-84.4390946157,3.5,0,"['Nightlife', 'American (New)', 'Bars', 'Airport Lounges', 'Restaurants']",5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
2329,33.62757,-84.457243,2.5,1,"['Nightlife', 'Hotels & Travel', 'Bars', 'Hotels', 'Restaurants', 'American (Traditional)', 'Event Planning & Services']",9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3
2330,33.9025669,-84.2542195,3.0,1,"['Food Trucks', 'Food', 'Caterers', 'Restaurants', 'Caribbean', 'Event Planning & Services']",46,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2331,33.9031712,-84.4351403,3.0,0,"['Nightlife', 'Lounges', 'Bars', 'Restaurants']",7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2332,33.9000467,-84.299608,3.5,1,"['Mexican', 'Restaurants']",75,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,2
2333,33.6669029,-84.5494671,2.5,0,"['Cajun/Creole', 'Seafood', 'Restaurants']",12,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,2
2334,33.814729,-84.3910812,4.0,1,"['Restaurants', 'Vietnamese']",43,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2335,33.7790046,-84.3670392,3.5,1,"['Buffets', 'Pakistani', 'Halal', 'Bangladeshi', 'Indian', 'Restaurants']",250,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2336,33.7595987,-84.3868688,4.0,0,"['Restaurants', 'American (Traditional)']",20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
2337,33.806311,-84.413186,4.0,1,"['Food Trucks', 'Food', 'Restaurants', 'Food Stands', 'Event Planning & Services', 'Caterers']",10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2338,33.761831651,-84.3603018299,3.5,1,"['Cajun/Creole', 'Southern', 'American (New)', 'Restaurants']",687,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2339,33.8375739,-84.309963,4.5,0,"['Restaurants', 'Food', 'Coffee & Tea', 'Ethiopian']",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
2340,33.8430869,-84.3292107,4.0,1,"['Mexican', 'Restaurants']",405,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2341,33.7412637696,-84.3464010046,4.0,1,"['Restaurants', 'Food', 'Nightlife', 'Gastropubs', 'Burgers', 'Bars', 'American (New)', 'Beer Bar', 'Pizza']",629,0,1,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2342,33.861373,-84.332291,3.0,0,"['Restaurants', 'Salad', 'Italian', 'Pizza']",68,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2343,33.9088589369,-84.3540921807,1.5,1,"['Fast Food', 'Restaurants', 'Burgers', 'Food', 'Coffee & Tea']",25,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,4
2344,33.791768,-84.3941231601,4.0,1,"['Salad', 'Restaurants', 'Delis', 'Event Planning & Services', 'Caterers', 'Breakfast & Brunch', 'Sandwiches']",9,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
2345,33.7927977913,-84.3973420772,3.0,0,"['Sandwiches', 'Caterers', 'Event Planning & Services', 'Restaurants']",106,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
2346,33.849145,-84.3620913,3.5,0,"['Wine Bars', 'Food', 'Restaurants', 'Bars', 'American (Traditional)', 'Nightlife', 'Beer', 'Wine & Spirits']",33,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
2347,33.699612,-84.4085265276,3.5,1,"['Restaurants', 'Fast Food', 'Fish & Chips', 'American (Traditional)', 'Seafood']",6,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
2348,33.6109169,-84.4359955,1.5,1,"['Pizza', 'Restaurants']",16,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
2349,33.9016852369,-84.455216825,3.5,1,"['Italian', 'Restaurants']",108,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0
2350,33.7959853,-84.413967,2.0,1,"['Cajun/Creole', 'Seafood', 'Restaurants', 'American (New)', 'Fish & Chips', 'Southern']",8,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5
2351,33.8417842857,-84.3786701823,1.5,1,"['Sandwiches', 'Pizza', 'Restaurants', 'Chicken Wings']",29,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2352,33.877468,-84.455877,4.0,1,"['Cajun/Creole', 'Restaurants', 'American (Traditional)', 'Southern']",698,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
2353,33.853001,-84.362985,2.0,1,"['Mexican', 'Restaurants', 'Tex-Mex']",24,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
2354,33.8528035,-84.3622556,4.0,0,"['Steakhouses', 'Restaurants', 'Gluten-Free', 'Italian']",281,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2
2355,33.8280188,-84.3318194,3.0,0,"['Restaurants', 'Sandwiches']",6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2356,33.7765304,-84.3530753,3.5,0,"['Restaurants', 'Thai']",303,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2357,33.9213106,-84.350924,4.0,1,"['Japanese', 'Tapas/Small Plates', 'Sushi Bars', 'Restaurants']",35,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
2358,33.8413889648,-84.379754886,4.0,0,"['Breakfast & Brunch', 'Restaurants', 'Barbeque']",37,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0
2359,33.807915,-84.4127098,4.0,0,"['Mediterranean', 'Restaurants', 'Moroccan']",6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2360,33.8674395,-84.3007483,4.0,1,"['Chinese', 'Bangladeshi', 'Breakfast & Brunch', 'Restaurants', 'Halal']",13,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2361,33.7741835,-84.3987867,4.5,0,"['Restaurants', 'Mediterranean']",7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
2362,33.7521915,-84.3980686,2.5,0,"['Restaurants', 'Sandwiches']",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,5
2363,33.8596166585,-84.3797643423,3.0,0,"['Restaurants', 'Japanese', 'Teppanyaki', 'Seafood', 'Sushi Bars']",80,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
2364,33.7581967,-84.3928466,4.0,0,"['Salad', 'Juice Bars & Smoothies', 'Food', 'American (New)', 'Fast Food', 'Pizza', 'Sandwiches', 'Bakeries', 'Restaurants', 'Breakfast & Brunch']",108,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
2365,33.8934591,-84.2843342,3.5,0,"['Cafes', 'Restaurants', 'Tea Rooms', 'Food', 'Bakeries', 'Bubble Tea', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
2366,33.764853,-84.3501406,4.0,1,"['Barbeque', 'Burgers', 'Dive Bars', 'Bars', 'Restaurants', 'Nightlife']",134,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2367,33.6422232791,-84.4390511513,3.0,0,"['Restaurants', 'American (New)']",49,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3
2368,33.8151813848,-84.3109806818,4.0,0,"['Pizza', 'Restaurants', 'Italian', 'Food', 'Gelato', 'Gluten-Free']",132,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
2369,33.9247398,-84.3430949,4.0,0,"['Restaurants', 'Desserts', 'Coffee & Tea', 'Food']",5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,5,1
2370,33.8624265,-84.2881105,3.0,0,"['Restaurants', 'American (New)', 'Chicken Wings', 'Sandwiches']",16,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
2371,33.8986430443,-84.2451408226,4.5,1,"['Specialty Food', 'Mediterranean', 'Ethnic Food', 'Grocery', 'Bakeries', 'Restaurants', 'Health Markets', 'Food']",20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2372,33.813963,-84.311598,3.0,1,"['Restaurants', 'Asian Fusion', 'Korean', 'Barbeque']",9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2373,33.7557076687,-84.3890735621,2.0,1,"['Tex-Mex', 'Restaurants', 'Mexican']",34,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
2374,33.7808638542,-84.3843740963,4.5,1,"['Mediterranean', 'Restaurants']",302,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5
2375,33.772533099,-84.3522458079,4.0,0,"['Sandwiches', 'Desserts', 'Restaurants', 'Food', 'Pasta Shops', 'Pizza', 'Specialty Food', 'Salad']",101,1,0,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2376,33.7613935,-84.3961772,4.0,0,"['Wine Bars', 'Lounges', 'Bars', 'Restaurants', 'American (New)', 'Gay Bars', 'Nightlife']",12,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,1
2377,33.7590292,-84.387856,5.0,0,"['Food', 'Restaurants', 'Coffee & Tea', 'Cafes', 'Gelato', 'Bakeries']",7,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
2378,33.8649814,-84.4666737,3.5,0,"['Seafood', 'Restaurants', 'American (New)']",25,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2379,33.9128292562,-84.2619975284,4.0,1,"['Chinese', 'Szechuan', 'Restaurants', 'Korean']",309,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4
2380,33.8134559,-84.393864,3.0,0,"['Restaurants', 'Thai']",8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
2381,33.8700818,-84.3371577,3.5,0,"['Restaurants', 'American (New)']",49,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2382,33.786929,-84.383515,3.0,0,"['American (New)', 'Bars', 'Nightlife', 'Gastropubs', 'Sandwiches', 'Restaurants', 'Pubs']",480,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5
2383,33.8855468,-84.2561915,4.0,0,"['Hot Dogs', 'Restaurants']",26,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
2384,33.8596445,-84.3797908,3.0,0,"['Chinese', 'Restaurants']",86,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
2385,33.7555524121,-84.365323773,4.0,1,"['Nightlife', 'Tacos', 'Cocktail Bars', 'Breakfast & Brunch', 'Restaurants', 'Mexican', 'Argentine', 'Bars']",164,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
