,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_free,WiFi_no,WiFi_paid,Alcohol_full_bar,Alcohol_none,Alcohol_beer_and_wine,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
1502,42.3390142229,-71.1041164398,2.5,0,"['Coffee & Tea', 'Restaurants', 'Sandwiches', 'Food']",5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1503,42.340511322,-71.0821380615,3.0,1,"['Pizza', 'Sandwiches', 'Wraps', 'Chicken Wings', 'Restaurants']",47,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1504,42.349821,-71.080747,3.0,0,"['Restaurants', 'Cafes']",25,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
1505,42.353963,-71.058005,3.0,0,"['Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1506,42.3642736173,-71.0630602017,3.0,1,"['Specialty Food', 'American (New)', 'Restaurants', 'Sandwiches', 'Pizza', 'Food', 'Chicken Wings', 'Pasta Shops']",56,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1507,42.361976,-71.0506589,3.0,1,"['Food', 'American (New)', 'Burgers', 'Desserts', 'Cocktail Bars', 'Restaurants', 'Nightlife', 'American (Traditional)', 'Bars']",540,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1508,42.3496840022,-71.1029842123,4.0,0,"['Middle Eastern', 'Restaurants', 'Fast Food', 'Food Stands']",59,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1509,42.3868857,-71.0068836,4.0,0,"['Japanese', 'Restaurants', 'Korean']",22,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,0
1510,42.3486305,-71.07446,3.5,1,"['Italian', 'Sandwiches', 'Pizza', 'Restaurants']",35,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,8,0
1511,42.348209,-71.09763,3.5,0,"['American (Traditional)', 'Southern', 'Restaurants', 'Food', 'Sandwiches', 'Desserts', 'Seafood', 'Chicken Wings', 'Fast Food']",138,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1512,42.3462530906,-71.084375143,3.0,1,"['Event Planning & Services', 'Restaurants', 'Hotels', 'Venues & Event Spaces', 'Hotels & Travel']",471,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2
1513,42.3498513,-71.0891662,4.0,1,"['American (New)', 'Wine Bars', 'Tapas/Small Plates', 'Nightlife', 'Bars', 'Restaurants']",189,0,1,0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
1514,42.351894,-71.074962,4.0,0,"['Coffee & Tea', 'Food', 'Restaurants', 'Sandwiches', 'Desserts']",242,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1515,42.342388,-71.0704289,4.5,1,"['Bars', 'Nightlife', 'Greek', 'Restaurants']",316,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
1516,42.3364013,-71.072408,3.0,1,"['Food', 'Breakfast & Brunch', 'Sandwiches', 'Mediterranean', 'Mexican', 'Restaurants']",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1517,42.3509731,-71.0658746,3.5,0,"['Restaurants', 'American (New)']",225,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1518,42.3356114,-71.0375211,3.5,0,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Event Planning & Services', 'Caterers']",25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1519,42.3490314,-71.0795133,4.0,1,"['Restaurants', 'Cocktail Bars', 'Nightlife', 'Lounges', 'Wine Bars', 'American (New)', 'Bars']",267,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
1520,42.364615,-71.0525514,4.0,1,"['Nightlife', 'Pizza', 'Italian', 'Salad', 'Mediterranean', 'Beer Bar', 'Food', 'Comfort Food', 'Bars', 'Restaurants', 'Seafood', 'Desserts']",335,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1521,42.3512829,-71.0656411,4.0,1,"['Pizza', 'Restaurants', 'Salad', 'Fast Food']",176,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1522,42.36105,-71.063986,4.0,1,"['Restaurants', 'Gastropubs', 'American (New)', 'Nightlife', 'Bars']",724,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1523,42.3522002,-71.064419,3.5,0,"['Restaurants', 'Chinese']",19,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1524,42.33847517,-71.10808786,4.0,1,"['Restaurants', 'Poke', 'Food', 'Sushi Bars', 'Salad']",17,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1525,42.3518873,-71.1245246,4.0,1,"['Seafood', 'Restaurants', 'Cajun/Creole']",381,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
1526,42.361437,-71.05679,3.5,1,"['Pubs', 'American (Traditional)', 'Arts & Entertainment', 'Music Venues', 'Restaurants', 'Bars', 'Nightlife']",505,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,15,0
1527,42.3297743,-71.0574142,4.0,1,"['Coffee & Tea', 'Donuts', 'Food', 'Restaurants']",18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1528,42.3498042,-71.0824845,3.0,1,"['Restaurants', 'Beer', 'Wine & Spirits', 'Food', 'Cheese Shops', 'Ice Cream & Frozen Yogurt', 'Fruits & Veggies', 'Specialty Food', 'Delis', 'Meat Shops', 'Grocery']",116,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2
1529,42.3438804,-71.0863275,3.0,0,"['Breakfast & Brunch', 'Sandwiches', 'American (New)', 'Restaurants']",16,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1530,42.329775,-71.091779,3.0,0,"['Nightlife', 'Pubs', 'Irish Pub', 'Karaoke', 'Restaurants', 'Irish', 'American (Traditional)', 'Bars']",373,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
1531,42.3690187265,-71.0392808552,3.0,1,"['Chinese', 'Restaurants', 'Dim Sum']",56,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
1532,42.3458242,-71.0874054,3.5,1,"['Korean', 'Mexican', 'Asian Fusion', 'Restaurants', 'Chicken Wings', 'Soup']",136,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
1533,42.3574785,-71.0608678,3.5,0,"['Restaurants', 'Steakhouses', 'American (Traditional)']",200,0,1,0,4,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1534,42.3666606,-71.0507766,3.0,0,"['American (New)', 'Restaurants', 'Asian Fusion', 'French']",39,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1535,42.3855814,-71.0108213,4.0,0,"['American (Traditional)', 'Restaurants', 'Seafood']",116,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
1536,42.2855947595,-71.090885438,1.0,1,"['Pizza', 'Restaurants']",5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4
1537,42.3576822,-71.0537397,3.5,1,"['Chinese', 'Japanese', 'Restaurants', 'Sushi Bars', 'Teppanyaki']",51,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1538,42.360734,-71.018554,3.0,0,"['Cafes', 'Restaurants', 'Food', 'Italian', 'Coffee & Tea']",18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1539,42.3467758,-71.0687521,3.5,0,"['Breakfast & Brunch', 'Juice Bars & Smoothies', 'Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Delis', 'Restaurants', 'Sandwiches', 'Bakeries']",18,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1540,42.3575211905,-71.0554240514,2.0,1,"['Restaurants', 'Sandwiches']",6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1541,42.3512584268,-71.0692802619,2.5,0,"['Caterers', 'Pizza', 'Vegetarian', 'Event Planning & Services', 'Salad', 'Restaurants']",24,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1542,42.347664,-71.082507,3.0,1,"['Italian', 'Bars', 'Wine Bars', 'Nightlife', 'Restaurants']",16,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
1543,42.3535542857,-71.0458769007,3.5,0,"['Restaurants', 'Pan Asian', 'Hot Pot']",19,0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1544,42.3510452,-71.0604556,3.0,0,"['Restaurants', 'Chinese', 'Seafood']",19,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
1545,42.339383,-71.094043,4.5,1,"['Museums', 'Shopping', 'Restaurants', 'Art Galleries', 'Education', 'Art Museums', 'Arts & Crafts', 'Arts & Entertainment']",790,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2
1546,42.3416294,-71.0693269,4.0,0,"['Cocktail Bars', 'Restaurants', 'Nightlife', 'Bars', 'Pizza', 'Italian']",140,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
1547,42.2888629817,-71.0713150408,4.5,1,"['Southern', 'Soul Food', 'Restaurants', 'Barbeque']",47,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3
1548,42.3519448,-71.055159,4.0,1,"['American (New)', 'Bakeries', 'Local Flavor', 'Pizza', 'Breakfast & Brunch', 'Salad', 'Food', 'Vegan', 'Restaurants']",126,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1549,42.3606309432,-71.0564299831,3.5,0,"['Burgers', 'Restaurants']",26,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1550,42.3509178,-71.108951,2.0,1,"['Restaurants', 'Fast Food', 'Chinese']",12,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,8,0
1551,42.349713,-71.07779,3.5,1,"['Cafes', 'Bars', 'Coffee & Tea', 'Cocktail Bars', 'Nightlife', 'Food', 'Restaurants', 'Sandwiches', 'Lounges']",73,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
1552,42.3507153,-71.0756791,3.5,0,"['Greek', 'Lounges', 'Nightlife', 'Bars', 'Restaurants', 'Mediterranean']",246,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
1553,42.3505594,-71.1119975,3.0,0,"['Restaurants', 'Pizza']",129,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1554,42.3544383906,-71.0620278022,3.0,1,"['American (Traditional)', 'Restaurants', 'Burgers']",537,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,2
1555,42.3416076,-71.0870745,3.5,1,"['Coffee & Tea', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Bagels', 'Food']",263,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1556,42.3333433,-71.1059748,3.5,1,"['American (Traditional)', 'Burgers', 'Restaurants', 'Greek', 'Salad', 'Chicken Wings', 'Seafood']",171,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1557,42.3509603,-71.0677556,3.5,0,"['Specialty Food', 'Seafood Markets', 'Seafood', 'Event Planning & Services', 'Restaurants', 'Nightlife', 'Bars', 'Food', 'Venues & Event Spaces', 'Gluten-Free', 'Beer', 'Wine & Spirits']",665,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1558,42.349119,-71.081711,4.0,1,"['Financial Services', 'Banks & Credit Unions', 'Coffee & Tea', 'Cafes', 'Food', 'Restaurants', 'Internet Cafes']",76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1559,42.3295165,-71.0528181,3.0,1,"['Restaurants', 'Pizza', 'Cheesesteaks', 'Sandwiches']",41,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1560,42.351414,-71.05036,3.0,1,"['Breakfast & Brunch', 'Restaurants', 'Food', 'Coffee & Tea']",14,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1561,42.3521672,-71.0684671,4.5,0,"['Restaurants', 'American (New)']",45,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1562,42.354385287,-71.0586643061,3.0,1,"['Restaurants', 'Burgers', 'Fast Food', 'American (New)']",115,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1563,42.3549513,-71.0538612,3.5,0,"['Fast Food', 'Restaurants', 'American (New)', 'Mexican']",19,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1564,42.3390238,-71.0805377,3.5,0,"['Beer Gardens', 'Nightlife', 'African', 'Restaurants']",17,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
1565,42.3585953,-71.0527324,3.5,1,"['Restaurants', 'Seafood', 'Bars', 'American (New)', 'Nightlife']",158,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,1
1566,42.3524595116,-71.1288024124,4.5,1,"['Bubble Tea', 'Food', 'Taiwanese', 'Restaurants', 'Cafes', 'Chinese']",486,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1567,42.3512454,-71.0755147,3.5,0,"['Restaurants', 'American (New)']",7,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2
1568,42.268331,-71.0940163,2.5,1,"['Sandwiches', 'Restaurants', 'Pizza']",31,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4
1569,42.345817,-71.087358,3.0,1,"['Restaurants', 'Sandwiches', 'Pizza']",132,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1570,42.364196,-71.0609699,3.5,0,"['Bars', 'Lounges', 'American (Traditional)', 'Restaurants', 'Dance Clubs', 'Nightlife']",18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
1571,42.3372693725,-71.1029449789,3.5,1,"['Chinese', 'Restaurants', 'Food Stands']",30,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1572,42.336534,-71.0766086,2.5,1,"['Restaurants', 'Pizza']",93,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1573,42.3505922,-71.0492843,3.0,0,"['Restaurants', 'Pizza']",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1574,42.3467554,-71.0886843,3.0,1,"['Italian', 'Sandwiches', 'Pizza', 'Restaurants']",222,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
1575,42.3542843,-71.0559285,4.0,1,"['Coffee & Tea', 'Sandwiches', 'Cafes', 'Vegetarian', 'Salad', 'Breakfast & Brunch', 'Food', 'CSA', 'Restaurants', 'American (New)']",84,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1576,42.3574665,-71.0591194,3.0,0,"['Books', 'Mags', 'Music & Video', 'Food', 'Bookstores', 'Shopping', 'Coffee & Tea', 'Restaurants']",49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
1577,42.3578243121,-71.058139,3.0,1,"['Restaurants', 'Sandwiches', 'Salad', 'Delis', 'Fast Food', 'Soup']",89,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1578,42.351139,-71.061224,3.0,1,"['Bakeries', 'Restaurants', 'Food Trucks', 'Coffee & Tea', 'Sandwiches', 'Food']",14,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1579,42.3448472,-71.1023307,3.5,0,"['Restaurants', 'American (Traditional)', 'Sandwiches', 'Bakeries', 'Bagels', 'Food']",58,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1580,42.3598921,-71.0554874,2.5,0,"['Steakhouses', 'Restaurants']",19,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
1581,42.3443932,-71.101626,3.5,0,['Restaurants'],17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1582,42.3484325,-71.0731806,3.5,1,"['Bars', 'Lounges', 'American (New)', 'Nightlife', 'Restaurants', 'Cocktail Bars']",401,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1583,42.347423,-71.081964,3.0,1,"['Italian', 'Restaurants']",145,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
1584,42.358333,-71.060278,3.5,0,"['Italian', 'Restaurants']",5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1585,42.3643151,-71.0540677,3.5,1,"['Restaurants', 'Desserts', 'Beer', 'Wine & Spirits', 'Food', 'Coffee & Tea']",131,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1586,42.3506068,-71.0485054,4.0,1,"['Italian', 'Restaurants']",841,1,1,0,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1587,42.354557,-71.045009,3.5,1,"['Lounges', 'Nightlife', 'Restaurants', 'Steakhouses', 'Bars', 'Seafood']",197,1,1,1,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1588,42.3476181,-71.1002881,4.0,1,"['Food Trucks', 'Food Stands', 'Food', 'Restaurants']",5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
1589,42.3460859,-71.0432799,3.0,1,"['Restaurants', 'Bars', 'Nightlife', 'American (Traditional)', 'Cocktail Bars', 'Pubs']",221,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1590,42.3622464712,-71.0249243987,2.5,1,"['Restaurants', 'Nightlife', 'Bars', 'American (Traditional)']",7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4
1591,42.355517,-71.0614361,4.0,1,"['American (New)', 'Restaurants', 'Lounges', 'Bars', 'Nightlife']",995,1,1,1,3,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1592,42.3620541448,-71.0570058559,3.5,1,"['Sandwiches', 'Restaurants', 'Vietnamese', 'Asian Fusion', 'Food Trucks', 'Food']",43,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1593,42.335364,-71.102712,4.0,1,"['Cafes', 'Restaurants', 'Food']",5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
1594,42.3645971,-71.0529302,4.5,0,"['Specialty Food', 'Meat Shops', 'Delis', 'Cheese Shops', 'Food', 'Restaurants', 'Local Flavor']",11,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1595,42.3733675261,-71.1189222336,4.0,0,"['Specialty Food', 'Juice Bars & Smoothies', 'Food Stands', 'Food', 'Fruits & Veggies', 'Restaurants']",13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1596,42.360189,-71.0551145,2.0,1,"['Italian', 'Restaurants']",19,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
