,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_free,WiFi_no,WiFi_paid,Alcohol_beer_and_wine,Alcohol_full_bar,Alcohol_none,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
2762,45.5033822,-122.6395412,3.5,1,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Coffee Roasteries', 'Internet Cafes', 'Coffee & Tea', 'Sandwiches', 'Food', 'Cafes', 'Bakeries']",77,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,0
2763,45.5226869,-122.64827393,4.0,1,"['Chicken Wings', 'Restaurants', 'American (New)', 'Barbeque', 'American (Traditional)']",1098,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3
2764,45.522837,-122.673889,4.0,1,"['Restaurants', 'Food Trucks', 'Food', 'Mediterranean']",72,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2765,45.5596566,-122.5591057,4.0,1,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']",312,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,2
2766,45.4972538,-122.6090169,4.5,1,"['Vegetarian', 'Cocktail Bars', 'Sandwiches', 'Coffee & Tea', 'Bars', 'Burgers', 'American (Traditional)', 'Food', 'Nightlife', 'Breakfast & Brunch', 'Restaurants', 'American (New)']",148,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3
2767,45.5226546,-122.6584039,4.0,0,"['Restaurants', 'Bars', 'American (Traditional)', 'Seafood', 'American (New)', 'Vegetarian', 'Italian', 'Nightlife']",614,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0
2768,45.5217438,-122.6600553,5.0,1,"['Coffee & Tea', 'Food', 'Restaurants', 'Cafes', 'Bagels', 'Coffee Roasteries']",157,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
2769,45.5589709689,-122.6453697681,3.5,0,"['Food', 'Food Trucks', 'Food Stands', 'Argentine', 'Restaurants', 'Sandwiches']",10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,0
2770,45.5162723,-122.6363288,4.5,1,"['Japanese', 'Restaurants']",17,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,13,0
2771,45.5107456335,-122.685848996,4.0,0,"['Restaurants', 'Sandwiches', 'Food', 'Food Stands', 'Street Vendors', 'Southern']",44,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2772,45.5613746,-122.6201689,3.5,1,"['American (New)', 'Fish & Chips', 'Soul Food', 'Seafood', 'Restaurants']",146,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
2773,45.5118876,-122.6410467,4.0,0,"['Bars', 'Nightlife', 'Restaurants', 'Mediterranean', 'Social Clubs', 'Arts & Entertainment', 'Cocktail Bars']",76,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
2774,45.5119186,-122.6282438,3.0,1,"['Nightlife', 'Restaurants', 'American (Traditional)', 'Bars']",79,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3
2775,45.5645530916,-122.6301254332,3.0,1,"['Bars', 'American (Traditional)', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Restaurants']",36,1,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2776,45.522641,-122.656824,3.5,1,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Arts & Entertainment', 'Bars', 'Lounges', 'Music Venues']",1005,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2777,45.5888852,-122.7477532,4.0,1,"['Restaurants', 'Delis', 'Food', 'Grocery']",9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
2778,45.5120263,-122.6473296,3.5,0,"['Restaurants', 'American (New)', 'Burgers', 'Modern European']",131,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
2779,45.496354,-122.672104,4.5,1,"['Street Vendors', 'Thai', 'Restaurants', 'Food']",30,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2780,45.4471007,-122.7822275,2.5,0,"['Seafood', 'Restaurants']",7,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2781,45.5629846,-122.6598277,4.5,1,"['Nightlife', 'Cocktail Bars', 'Bars', 'Sandwiches', 'Restaurants', 'Tapas/Small Plates', 'Breakfast & Brunch']",76,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4
2782,45.5975068,-122.6697239,3.0,1,"['Event Planning & Services', 'American (Traditional)', 'Gas Stations', 'Burgers', 'Hotels & Travel', 'Hotels', 'Automotive', 'Caterers', 'Restaurants', 'Transportation']",83,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2783,45.5119002,-122.6260902,3.5,0,"['American (New)', 'American (Traditional)', 'Bars', 'Nightlife', 'Hawaiian', 'Pubs', 'Restaurants', 'Breweries', 'Food', 'Asian Fusion']",128,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3
2784,45.5935904269,-122.7349511906,5.0,1,"['Restaurants', 'Food', 'Tex-Mex', 'Food Trucks', 'Mexican']",60,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
2785,45.49016,-122.598419,2.5,1,"['Pizza', 'Restaurants']",57,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3
2786,45.5362156,-122.7000932,4.0,1,"['Restaurants', 'Japanese', 'Sushi Bars', 'Food', 'Food Trucks']",48,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
2787,45.5404852,-122.6093559,5.0,1,"['Barbeque', 'Food Trucks', 'Guamanian', 'Food', 'Restaurants', 'Food Stands']",56,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
2788,45.589785,-122.7490559,3.5,1,"['Restaurants', 'Asian Fusion', 'Mongolian', 'Chinese']",216,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
2789,45.590371,-122.75528,4.5,1,"['Food', 'Barbeque', 'Food Trucks', 'Sandwiches', 'Food Stands', 'Restaurants', 'Vegan', 'Chicken Wings', 'Comfort Food']",650,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
2790,45.5255901,-122.6794603,2.5,0,"['Restaurants', 'Food', 'Thai']",17,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2791,45.504873,-122.653452,3.5,1,"['Vegan', 'Specialty Food', 'Local Flavor', 'Restaurants', 'Vegetarian', 'Food', 'Ethnic Food', 'Mexican']",449,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2792,45.5171788,-122.6562465,4.5,0,"['Cafes', 'Sandwiches', 'Food', 'Restaurants']",30,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,0
2793,45.5053025,-122.615497,4.0,0,"['Food', 'Specialty Food', 'American (New)', 'Nightlife', 'Restaurants', 'Grocery', 'Bars', 'Sandwiches', 'Cheese Shops']",19,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,12,3
2794,45.612522,-122.6849235,4.5,0,"['Restaurants', 'Indian']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,0
2795,45.5285255,-122.698427,4.0,1,"['Restaurants', 'Bubble Tea', 'Donuts', 'Coffee & Tea', 'Bagels', 'Sandwiches', 'Food']",242,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
2796,45.4635179,-122.5794757,4.5,0,"['Fast Food', 'Food Trucks', 'Chinese', 'Food', 'Restaurants']",118,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2797,45.5591597,-122.6391391,3.5,0,"['Thai', 'Restaurants']",33,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,12,0
2798,45.5220669,-122.6818751,3.5,1,"['American (Traditional)', 'Food', 'Delis', 'Restaurants', 'Bagels', 'Sandwiches', 'Burgers']",1187,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2799,45.4604076,-122.7075052,3.0,1,"['Restaurants', 'Mexican', 'Fast Food']",77,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2800,45.457536,-122.59641,4.5,1,"['Automotive', 'Windshield Installation & Repair', 'Food', 'Street Vendors', 'Restaurants', 'Food Trucks', 'Food Stands']",11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
2801,45.5270009726,-122.5189327082,3.5,0,"['Bars', 'Nightlife', 'Sandwiches', 'American (Traditional)', 'Seafood', 'Restaurants', 'Lounges', 'Steakhouses']",235,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2802,45.4985286,-122.6409089,4.5,1,"['Sandwiches', 'Pizza', 'Italian', 'Vegan', 'Restaurants', 'Gluten-Free']",371,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
2803,45.5369855385,-122.7800134014,4.0,0,"['Bars', 'Nightlife', 'American (New)', 'Wine Bars', 'Restaurants']",106,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
2804,45.5317915,-122.695013,4.5,1,"['Restaurants', 'Nightlife', 'Wedding Planning', 'American (New)', 'Wine Bars', 'Cocktail Bars', 'Bars', 'Event Planning & Services', 'Venues & Event Spaces']",38,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2805,45.5407845798,-122.8719095132,3.5,1,"['Event Planning & Services', 'Nightlife', 'Arts & Entertainment', 'Party & Event Planning', 'Dinner Theater', 'Performing Arts', 'Restaurants']",20,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2
2806,45.5038968,-122.6722685,4.5,1,"['Restaurants', 'Vietnamese', 'Poke', 'Bubble Tea', 'Coffee & Tea', 'Food']",55,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2807,45.5166058,-122.6764489,3.5,0,"['American (Traditional)', 'Bars', 'Dive Bars', 'Lounges', 'Restaurants', 'Nightlife']",93,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2808,45.5376930209,-122.6972829178,4.0,1,"['Restaurants', 'Street Vendors', 'Mexican', 'Food']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2809,45.4698887,-122.730817,4.5,1,"['American (New)', 'Beer', 'Wine & Spirits', 'Nightlife', 'Restaurants', 'Breakfast & Brunch', 'Wine Bars', 'Food', 'Bars', 'Beer Bar', 'Coffee & Tea']",197,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2810,45.5402620172,-122.6097134679,4.0,0,"['Food', 'Hot Dogs', 'Street Vendors', 'Restaurants']",10,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
2811,45.5234035,-122.6631115,4.5,1,"['Food', 'Vegetarian', 'Restaurants', 'Juice Bars & Smoothies', 'Vegan']",20,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2812,45.53306951,-122.47766574,2.5,1,"['Desserts', 'Cafes', 'Diners', 'American (Traditional)', 'Breakfast & Brunch', 'Food', 'American (New)', 'Restaurants']",50,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2813,45.510788,-122.680769,4.5,1,"['Restaurants', 'Mediterranean']",12,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2814,45.514123,-122.658413,4.0,1,"['Shopping', 'Restaurants', 'Diners', 'Tobacco Shops', 'Pizza', 'Vape Shops']",28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2815,45.5268853,-122.5843351,4.5,1,"['Vietnamese', 'Restaurants']",155,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
2816,45.5092014,-122.681607,4.0,0,"['Food', 'Food Stands', 'Breakfast & Brunch', 'Restaurants']",25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2817,45.5468685,-122.5922838,4.0,0,"['Vietnamese', 'Restaurants']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0
2818,45.5879379706,-122.5942098651,3.0,1,"['Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife', 'Coffee & Tea', 'Bagels', 'Food', 'Wine Bars', 'Bars', 'Cafes']",388,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,2
2819,45.479523,-122.6729352,3.5,0,"['Vegetarian', 'Vegan', 'Mexican', 'Restaurants']",36,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
2820,45.5036550015,-122.6394977421,4.5,1,"['Mediterranean', 'Turkish', 'Restaurants']",9,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
2821,45.5205441,-122.6808235,3.0,1,"['Restaurants', 'Vietnamese']",5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2822,45.5410864,-122.6621269,4.0,0,"['Southern', 'Soul Food', 'Event Planning & Services', 'Food Delivery Services', 'Restaurants', 'Barbeque', 'Food', 'Caterers', 'Nightlife', 'Bars']",816,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2823,45.5874214253,-122.7426665408,3.5,0,"['Restaurants', 'Food Trucks', 'Asian Fusion', 'Food']",12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
2824,45.5601274,-122.601058,4.5,1,"['Restaurants', 'Mexican']",172,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
2825,45.49664,-122.578436,4.0,0,"['Nightlife', 'Sports Bars', 'Bars', 'Vietnamese', 'Karaoke', 'Restaurants']",22,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2826,45.5163215,-122.6181097,4.0,1,"['Food Stands', 'Restaurants', 'Food Trucks', 'Thai', 'Food']",31,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
2827,45.525858,-122.637453,3.0,0,"['Restaurants', 'Nightlife', 'Gastropubs', 'Pubs', 'Bars']",88,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0
2828,45.5228654,-122.6084283,3.5,0,"['Thai', 'Restaurants']",25,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
2829,45.5590821,-122.6423128,3.5,0,"['Food', 'Restaurants', 'Indian']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2830,45.4676249351,-122.7138167388,3.5,0,"['Restaurants', 'Pubs', 'Diners', 'Bars', 'Nightlife']",151,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2831,45.519353,-122.57155,3.5,0,"['Filipino', 'Restaurants']",28,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2832,45.5121909,-122.6128455,3.0,0,"['Chinese', 'Restaurants', 'Dim Sum']",28,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,6,1
2833,45.4167465,-122.6322642,2.5,0,"['American (New)', 'Steakhouses', 'Restaurants']",6,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3
2834,45.5165235,-122.6767536,3.5,0,"['Italian', 'Restaurants']",8,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2
2835,45.5381587083,-122.6154899597,4.0,0,"['Restaurants', 'Peruvian', 'Latin American']",23,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
2836,45.5188633,-122.4630653,3.5,1,"['Restaurants', 'Spanish', 'Mexican']",44,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1
2837,45.491683,-122.601439,4.0,1,"['Asian Fusion', 'Filipino', 'Restaurants']",152,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
2838,45.5176955,-122.6553658,4.5,1,"['Farmers Market', 'Food Court', 'Food', 'Arts & Entertainment', 'Event Planning & Services', 'Restaurants', 'Japanese', 'Caterers', 'Festivals']",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2839,45.5480664,-122.6124219,4.5,1,"['Himalayan/Nepalese', 'Restaurants']",6,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
2840,45.4645116846,-122.7000181434,3.0,1,"['Bars', 'Restaurants', 'Burgers', 'Pizza', 'Nightlife', 'Soup']",14,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2841,45.4768855,-122.7044058,4.5,1,"['Restaurants', 'Kosher']",6,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
2842,45.504918,-122.611159,4.0,0,"['Pizza', 'Restaurants', 'Food Stands']",14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,0
2843,45.4786725,-122.693035,3.5,1,"['Restaurants', 'Mexican']",21,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2844,45.5479576,-122.5872203,3.5,0,"['Vietnamese', 'Vegetarian', 'Asian Fusion', 'Food', 'Restaurants', 'Bubble Tea']",26,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2845,45.518671,-122.4747361,2.0,1,"['Fast Food', 'Coffee & Tea', 'Food', 'Restaurants', 'Burgers']",33,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2846,45.5203381937,-122.6759576797,4.0,0,"['Restaurants', 'Halal', 'Greek', 'Middle Eastern']",76,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
2847,45.5346982411,-122.6569801811,3.5,0,"['Pizza', 'Restaurants']",60,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
2848,45.5662666,-122.6957656,4.5,1,"['Bakeries', 'Coffee & Tea', 'Restaurants', 'Sandwiches', 'Cafes', 'Food']",51,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
2849,45.503711,-122.535117,3.0,1,"['Chinese', 'American (Traditional)', 'Nightlife', 'Food', 'Restaurants', 'Food Delivery Services', 'Bars']",52,0,1,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2850,45.5199488,-122.6823623,3.5,1,"['Restaurants', 'Mexican']",299,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
2851,45.5173932,-122.6580648,4.0,1,"['Burgers', 'Pubs', 'Bars', 'Nightlife', 'Restaurants', 'Breakfast & Brunch', 'Comfort Food']",96,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
2852,45.4619509,-122.615722,4.0,1,"['Restaurants', 'Chinese']",148,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
2853,45.5255775,-122.6794722,4.5,0,"['Ethnic Food', 'Food', 'Restaurants', 'Specialty Food', 'Thai']",14,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2854,45.5903259233,-122.592806887,3.5,1,"['Sandwiches', 'Comfort Food', 'Breakfast & Brunch', 'Local Flavor', 'American (New)', 'American (Traditional)', 'Bars', 'Nightlife', 'Airport Lounges', 'Restaurants']",375,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4
