,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_beer_and_wine,Alcohol_full_bar,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
1874,49.263184,-123.106158,2.0,0,"['Bars', 'Restaurants', 'Food', 'Arts & Entertainment', 'Music Venues', 'Lounges', 'Performing Arts', 'Nightlife']",12,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1875,49.268274,-123.1540027,3.5,0,"['Bars', 'French', 'Nightlife', 'Food', 'Desserts', 'Wine Bars', 'Restaurants', 'Seafood']",85,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
1876,49.2805271,-123.1187971,4.0,1,"['Fast Food', 'Restaurants', 'Japanese']",94,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1877,49.2630872,-123.1013081,3.5,1,"['Restaurants', 'Sushi Bars', 'Japanese']",7,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1878,49.2608974,-123.1382242,3.5,0,"['Fast Food', 'Restaurants', 'Italian', 'Mediterranean', 'Pizza']",58,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1879,49.2861571269,-123.1246596035,3.5,1,"['Pizza', 'Food', 'Buffets', 'Restaurants', 'Grocery']",102,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
1880,49.2689969,-123.0692568,3.5,1,"['Thai', 'Restaurants', 'Food Delivery Services', 'Food']",65,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,1
1881,49.2755988,-123.1347477,2.5,0,"['Vegan', 'Cantonese', 'Chinese', 'Vegetarian', 'Restaurants']",14,0,1,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1882,49.231084688,-123.065799661,3.5,1,"['Food', 'Desserts', 'Chinese', 'Restaurants', 'Coffee & Tea']",37,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
1883,49.2678865,-123.1492145,4.0,1,"['Vegetarian', 'Caterers', 'Food', 'Juice Bars & Smoothies', 'Event Planning & Services', 'Vegan', 'Restaurants']",80,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1884,49.28084,-123.099272,4.0,0,"['Caterers', 'Sandwiches', 'Event Planning & Services', 'Delis', 'Restaurants']",12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
1885,49.2784170126,-123.0993093883,3.0,0,"['Cafes', 'Restaurants', 'Cocktail Bars', 'Nightlife', 'Sandwiches', 'Coffee & Tea', 'Food', 'Bars', 'Breakfast & Brunch']",89,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
1886,49.2904320234,-123.1371724149,3.5,0,"['Asian Fusion', 'Restaurants']",14,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
1887,49.2800757,-123.1309752,3.5,0,"['Pizza', 'Restaurants']",56,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1888,49.2319502,-123.0297611,2.5,0,"['Pakistani', 'Restaurants', 'Indian', 'Middle Eastern', 'Specialty Food', 'Food']",15,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1889,49.2851103,-123.1219477,3.0,0,"['Fast Food', 'Restaurants']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12,0
1890,49.2660774,-123.0697092,2.5,0,"['Ukrainian', 'Russian', 'Breakfast & Brunch', 'Restaurants']",33,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,1
1891,49.28202,-123.1208,4.0,1,"['Food Trucks', 'Restaurants', 'Food Stands', 'Food', 'Mexican']",145,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1892,49.2692032,-123.0694467,4.0,0,"['Restaurants', 'Steakhouses', 'Italian']",72,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1893,49.2320456,-123.1186835,3.0,0,"['Fast Food', 'Greek', 'Restaurants']",5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
1894,49.2703067,-123.06947,3.0,0,"['Restaurants', 'Lounges', 'Italian', 'American (New)', 'Pubs', 'Nightlife', 'Bars']",97,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1895,49.2577319,-123.1390015,3.0,0,"['Japanese', 'Restaurants']",5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,4
1896,49.2087654538,-123.1401974712,4.5,1,"['Italian', 'Restaurants', 'Food']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
1897,49.2628714413,-123.1000174509,2.5,1,"['Breakfast & Brunch', 'Salad', 'Vegetarian', 'Juice Bars & Smoothies', 'Food', 'Restaurants', 'Fast Food']",5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1898,49.2850895,-123.1142272,2.0,0,"['Japanese', 'Breakfast & Brunch', 'Restaurants']",26,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
1899,49.2321398,-123.0332299,2.0,1,"['Banks & Credit Unions', 'Financial Services', 'Breakfast & Brunch', 'Restaurants']",5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1900,49.2792049,-123.123509,3.5,0,"['Restaurants', 'Food', 'Mediterranean', 'Middle Eastern', 'Lebanese', 'Donairs', 'Falafel']",36,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1901,49.2344246,-123.1573071,3.0,1,"['Food', 'Coffee & Tea', 'Restaurants']",45,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
1902,49.2496729,-123.0763106,4.5,0,"['Cafes', 'Burgers', 'Sandwiches', 'Restaurants']",27,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
1903,49.2831042,-123.1010731,4.0,1,"['Indian', 'Restaurants', 'French']",53,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1904,49.2806888,-123.131126,3.5,0,"['Restaurants', 'Mediterranean', 'Falafel', 'Fast Food', 'Middle Eastern']",27,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
1905,49.2549583,-123.0895353,3.0,0,"['Vietnamese', 'Restaurants']",41,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1906,49.2264827,-123.0903596,2.5,1,"['Seafood', 'Restaurants', 'Chinese', 'Bakeries', 'Food']",17,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12,4
1907,49.2608064,-123.1299192,3.5,0,"['Japanese', 'Restaurants']",15,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
1908,49.2207451,-123.0656539,2.5,0,"['Food', 'Desserts', 'Japanese', 'Restaurants', 'Ramen']",25,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1909,49.2874162,-123.1288262,4.0,0,"['Food', 'Restaurants', 'Japanese']",71,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
1910,49.2828940103,-123.1150459401,3.5,0,"['Pizza', 'Restaurants']",15,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
1911,49.263173,-123.1053799,3.0,1,"['Restaurants', 'Mexican']",38,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1912,49.2623238015,-123.0898282416,4.0,1,"['Pizza', 'Italian', 'Food', 'Restaurants']",184,1,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1913,49.2684762,-123.1647896,4.0,1,"['Canadian (New)', 'Restaurants']",441,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2
1914,49.2689091,-123.1027491,3.5,0,"['Juice Bars & Smoothies', 'Live/Raw Food', 'Food', 'Specialty Food', 'Restaurants', 'Vegetarian', 'Health Markets']",53,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1915,49.266163,-123.242189,3.0,1,"['Sandwiches', 'Restaurants']",21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
1916,49.2910011464,-123.1364011019,4.5,1,"['Restaurants', 'Chicken Shop', 'Burgers']",26,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1917,49.2682143638,-123.1655595785,4.5,1,"['Food', 'Restaurants', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Coffee & Tea Supplies', 'Cafes', 'Desserts']",67,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
1918,49.2635809,-123.1477966,4.0,1,"['Dim Sum', 'Restaurants', 'Chinese']",44,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1919,49.2546684,-123.1155622,3.0,1,"['Restaurants', 'Beer', 'Wine & Spirits', 'Breakfast & Brunch', 'Food']",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1920,49.2678911,-123.1465333,4.5,1,"['Poke', 'Food', 'Restaurants', 'Hawaiian', 'Seafood', 'Live/Raw Food']",53,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1921,49.2765697,-123.0705387,4.0,0,"['Restaurants', 'Food', 'Arts & Entertainment', 'Local Flavor', 'Coffee & Tea', 'Museums']",45,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1922,49.2780708,-123.1273504,4.5,0,"['Lebanese', 'Desserts', 'Food', 'Specialty Food', 'Restaurants', 'Sandwiches', 'Middle Eastern']",222,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
1923,49.2641228,-123.1695589,3.0,0,"['Restaurants', 'Pizza']",7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
1924,49.2630486,-123.0981213,4.0,0,"['Vietnamese', 'Restaurants']",85,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0
1925,49.2779486,-123.1313811,4.5,0,"['Restaurants', 'Cafes', 'Bistros', 'Food', 'Italian', 'Coffee & Tea']",109,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1926,49.258047,-123.153111,3.5,0,"['Restaurants', 'Canadian (New)']",7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,2
1927,49.2913126,-123.1348901,4.0,0,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']",85,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1928,49.2507111,-123.1013352,3.0,1,"['Bars', 'Restaurants', 'Gastropubs', 'Nightlife', 'Pubs']",180,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1929,49.2609881,-123.1164951,4.0,1,"['Soup', 'Restaurants', 'Food', 'Bubble Tea', 'Waffles', 'Food Court']",14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1930,49.2316880791,-123.0295150727,4.0,0,"['Restaurants', 'Chinese', 'Turkish', 'Mongolian', 'Halal']",9,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1931,49.2435351,-123.0624234,2.5,1,"['Restaurants', 'Chinese']",31,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1932,49.2645840654,-123.1710290909,4.0,0,"['Restaurants', 'Canadian (New)', 'American (New)', 'Breakfast & Brunch']",33,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,0
1933,49.2730552,-123.0692098,4.0,0,"['Breakfast & Brunch', 'Restaurants']",65,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1934,49.287426,-123.128861,3.0,1,"['Korean', 'Restaurants']",104,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
1935,49.286889,-123.141914,4.0,0,"['Restaurants', 'Food', 'Bars', 'Nightlife', 'Gastropubs', 'Pubs']",97,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1936,49.2558434896,-123.1014758657,3.5,1,"['Restaurants', 'Sushi Bars', 'Asian Fusion', 'Japanese']",143,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1937,49.2555355,-123.1153982,3.5,1,"['Latin American', 'Food', 'Delicatessen', 'Mexican', 'Restaurants', 'Sandwiches']",95,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
1938,49.284376,-123.115583,4.0,1,"['Middle Eastern', 'Restaurants', 'Lebanese']",25,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1939,49.2812431,-123.1319276,4.0,1,"['Food Trucks', 'Restaurants', 'Korean', 'Food']",42,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1940,49.2877737,-123.1412635,2.5,0,"['Food Delivery Services', 'Restaurants', 'Turkish', 'Food', 'Pizza']",13,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
1941,49.2727014,-123.1352146,5.0,1,"['Specialty Food', 'Food', 'Restaurants', 'Meat Shops', 'Shopping']",5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1942,49.2320453812,-123.118275404,2.5,0,"['Restaurants', 'Food', 'Fast Food', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1943,49.281745238,-123.1227797032,4.0,1,"['Restaurants', 'Gluten-Free', 'Juice Bars & Smoothies', 'Specialty Food', 'Health Markets', 'Health & Medical', 'Organic Stores', 'Food', 'Nutritionists']",35,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1944,49.250537,-123.076518,4.5,1,"['Mediterranean', 'Restaurants']",73,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
1945,49.1966948,-123.183701,3.0,1,"['Food', 'Bakeries', 'Coffee & Tea', 'Sandwiches', 'Fast Food', 'Restaurants', 'Donuts']",69,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
1946,49.2905403,-123.1368857,3.5,0,"['Restaurants', 'Japanese']",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1947,49.2759806,-123.0693255,3.0,0,"['Sandwiches', 'Restaurants', 'Italian']",8,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
1948,49.2742065,-123.1199809,4.0,0,"['Restaurants', 'Malaysian']",7,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
1949,49.2453529,-123.101476,4.0,1,"['Vegetarian', 'Persian/Iranian', 'Indian', 'Restaurants', 'Middle Eastern']",436,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1950,49.2590241,-123.1153551,4.5,1,"['Indian', 'Vegetarian', 'Restaurants']",143,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
1951,49.2132843,-123.1400589,3.5,1,"['Szechuan', 'Hot Pot', 'Chinese', 'Restaurants', 'Barbeque']",48,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
1952,49.2758861319,-123.1277246251,3.0,1,"['Jazz & Blues', 'Arts & Entertainment', 'Nightlife', 'Breakfast & Brunch', 'Bars', 'Restaurants', 'Dance Clubs', 'Barbeque', 'Music Venues']",59,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1953,49.2895694312,-123.1328706335,4.5,0,"['Korean', 'Restaurants', 'Food', 'Street Vendors', 'Asian Fusion', 'Fast Food']",39,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
1954,49.2846468962,-123.1123656266,4.5,1,"['Restaurants', 'Food', 'Bakeries', 'Russian']",12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1955,49.2756627699,-123.2015657581,3.5,1,"['Shopping', 'Education', 'Restaurants', 'Specialty Schools', 'American (Traditional)', 'Boating', 'Active Life']",38,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
1956,49.2348041,-123.1591358,4.0,1,"['Lebanese', 'Middle Eastern', 'Halal', 'Restaurants', 'Mediterranean', 'Turkish']",89,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
1957,49.281362,-123.1329409,3.0,1,"['Restaurants', 'Pizza']",24,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
1958,49.2630202515,-123.1264260913,3.5,1,"['Burgers', 'Restaurants']",23,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1959,49.270894,-123.147586,3.0,0,"['French', 'American (New)', 'Italian', 'Mediterranean', 'Canadian (New)', 'Restaurants']",28,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1960,49.2683832324,-123.1016584085,4.0,1,"['Sandwiches', 'Bakeries', 'Food', 'Restaurants']",115,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1961,49.2321191,-123.0264316,3.5,0,"['Restaurants', 'Chinese', 'Food']",6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1962,49.2566508,-123.0898812,3.0,0,"['Restaurants', 'Pizza']",5,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1963,49.2679886,-123.158081,3.5,1,"['Greek', 'Caterers', 'Restaurants', 'Mediterranean', 'Pizza', 'Event Planning & Services']",76,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,0
1964,49.2785153,-123.1158076,4.0,1,"['Japanese', 'Ramen', 'Restaurants']",209,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1965,49.2333605,-123.0348768,3.5,1,"['Pizza', 'Restaurants']",17,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1966,49.2644738,-123.0695334,3.0,0,"['Tapas Bars', 'Restaurants', 'Tapas/Small Plates']",73,1,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1967,49.2636214,-123.1120487,5.0,0,"['Beer', 'Wine & Spirits', 'Food', 'Breakfast & Brunch', 'Active Life', 'Brewpubs', 'Restaurants', 'Recreation Centers', 'Coffee & Tea', 'Breweries']",6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1968,49.235361,-123.0657601,4.0,1,"['Desserts', 'Sandwiches', 'Food', 'Vietnamese', 'Restaurants']",203,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1969,49.2492719,-123.074597,4.5,1,"['Event Planning & Services', 'Restaurants', 'Buffets', 'Vegetarian', 'Vegan', 'Indian', 'Caterers']",54,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1970,49.2321711,-123.0301413,2.0,1,"['Chinese', 'Restaurants']",7,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
