,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_full_bar,Alcohol_beer_and_wine,NoiseLevel_quiet,NoiseLevel_average,NoiseLevel_very_loud,NoiseLevel_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
1880,28.5658961215,-81.2112361413,3.0,1,"['Fast Food', 'Italian', 'Pizza', 'Restaurants']",26,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,0
1881,28.3522889,-81.6035511,3.5,1,"['Restaurants', 'American (Traditional)']",12,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
1882,28.4200787746,-81.4585461413,1.0,1,"['Food Delivery Services', 'Restaurants', 'Food', 'Pizza']",39,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1883,28.3892859,-81.4877093,4.0,1,"['Fast Food', 'Food', 'Japanese', 'Restaurants', 'Desserts', 'Sushi Bars']",186,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,1
1884,28.4926305506,-81.4606267284,3.5,0,"['Pizza', 'Restaurants']",97,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,3
1885,28.567627,-81.28894,4.5,0,"['Cheesesteaks', 'Restaurants', 'Cafes']",6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,3
1886,28.340639,-81.388145,4.5,1,"['Latin American', 'Restaurants', 'Caribbean', 'Puerto Rican', 'Spanish']",6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
1887,28.4927588,-81.4739835,4.5,1,"['Restaurants', 'Caribbean', 'American (New)']",13,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1888,28.459957,-81.303463,2.5,0,"['Restaurants', 'Breakfast & Brunch', 'American (New)', 'Sandwiches', 'Juice Bars & Smoothies', 'Food']",6,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
1889,28.5973622942,-81.2136606336,4.0,1,"['Food', 'Restaurants', 'Caterers', 'Event Planning & Services', 'Smokehouse', 'Desserts', 'Southern', 'Barbeque']",381,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,2
1890,28.5400277959,-81.2078593423,4.0,1,"['Cuban', 'Latin American', 'Restaurants', 'Puerto Rican', 'Caribbean']",393,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3
1891,28.387441,-81.492361,2.5,1,"['Japanese', 'Restaurants']",10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
1892,28.6104694,-81.4133032,3.5,1,"['American (New)', 'Nightlife', 'Hookah Bars', 'Restaurants', 'Tapas Bars', 'Bars', 'American (Traditional)', 'Lounges']",5,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1893,28.4620186,-81.4516739,4.0,0,"['Food', 'Food Trucks', 'Fast Food', 'Cafeteria', 'Latin American', 'Food Stands', 'Restaurants']",87,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1894,28.386416,-81.507397,3.5,1,"['Burgers', 'Sandwiches', 'American (New)', 'Seafood', 'American (Traditional)', 'Bars', 'Sports Bars', 'Nightlife', 'Restaurants']",389,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,0
1895,28.449392,-81.404319,4.0,1,"['Fast Food', 'Delis', 'Restaurants', 'Sandwiches']",24,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1896,28.4909235,-81.4919337,4.0,1,"['Gluten-Free', 'Restaurants', 'Pizza', 'Italian']",91,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,1
1897,28.552926,-81.3631645,3.5,1,"['Grocery', 'Vietnamese', 'Bakeries', 'Food', 'Imported Food', 'Restaurants', 'Specialty Food', 'Ethnic Food']",58,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,1
1898,28.4668178,-81.2763744,2.0,1,"['Caterers', 'Cooking Schools', 'Specialty Schools', 'Food', 'Italian', 'Event Planning & Services', 'Restaurants', 'Education', 'Do-It-Yourself Food']",5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
1899,28.5410454869,-81.3790610433,3.5,0,"['Restaurants', 'American (Traditional)', 'Lounges', 'Nightlife', 'Bars', 'American (New)']",52,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1900,28.4499810577,-81.3968643501,3.5,0,"['Restaurants', 'Steakhouses']",74,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,1
1901,28.515403,-81.378503,3.0,1,"['American (New)', 'Seafood', 'Restaurants', 'American (Traditional)']",161,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1902,28.5414527,-81.377741,3.5,0,"['American (Traditional)', 'Restaurants', 'Brazilian', 'Steakhouses']",11,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1903,28.5438585,-81.3785732,3.5,0,"['Sandwiches', 'Delis', 'Restaurants']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,2
1904,28.468528,-81.4469983,3.0,0,"['Italian', 'Restaurants']",6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1905,28.5549386222,-81.1978626718,3.5,0,"['Sushi Bars', 'Fast Food', 'Japanese', 'Restaurants']",47,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
1906,28.5537621,-81.3171626,3.5,1,"['Barbeque', 'Sushi Bars', 'Buffets', 'Korean', 'Restaurants']",818,1,0,1,2,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1907,28.4185007433,-81.5837301,4.5,1,"['Ice Cream & Frozen Yogurt', 'Food', 'Food Stands', 'American (Traditional)', 'Restaurants']",310,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1
1908,28.56782,-81.347022,4.0,0,"['American (New)', 'Restaurants', 'Sushi Bars', 'Sandwiches']",168,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
1909,28.5699244,-81.2300036,4.5,1,"['Thai', 'Noodles', 'Restaurants', 'Cafes']",139,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,2
1910,28.5717785,-81.3892364,4.0,1,"['Mexican', 'Tex-Mex', 'Restaurants']",70,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4
1911,28.4540919,-81.4888345,4.0,1,"['Halal', 'Arabian', 'Restaurants', 'Middle Eastern', 'Mediterranean', 'Moroccan']",229,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
1912,28.4613891488,-81.4649701926,3.5,1,"['American (New)', 'Restaurants', 'American (Traditional)']",7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1913,28.5637964,-81.2073724,4.0,0,"['Soup', 'American (Traditional)', 'Vegetarian', 'Sandwiches', 'Pizza', 'Restaurants', 'American (New)']",62,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
1914,28.4904865,-81.4918694,3.0,0,"['American (Traditional)', 'Restaurants', 'Nightlife', 'Sports Bars', 'Bars']",126,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1915,28.6060561996,-81.2091994286,4.5,1,"['Seafood', 'Japanese', 'Sushi Bars', 'Food', 'Poke', 'Restaurants', 'Do-It-Yourself Food', 'Asian Fusion', 'Wraps']",511,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
1916,28.3694039712,-81.4062216282,4.0,1,"['Chinese', 'Soup', 'Restaurants', 'Barbeque']",96,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3
1917,28.541943,-81.377758,4.0,0,"['Bars', 'Pubs', 'Restaurants', 'Nightlife', 'Cajun/Creole']",35,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1918,28.5637142,-81.1830822,3.5,1,"['Restaurants', 'Chinese']",30,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,0
1919,28.4118181,-81.2415143,4.5,1,"['Cupcakes', 'Food', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Cafes', 'Coffee & Tea', 'Acai Bowls', 'Restaurants', 'Creperies']",47,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
1920,28.5417003,-81.3740969,3.5,1,"['Restaurants', 'American (New)', 'Wine Bars', 'Breakfast & Brunch', 'Sandwiches', 'Bars', 'Nightlife']",302,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1921,28.4572192,-81.4711332321,2.5,1,"['Chicken Wings', 'Nightlife', 'Restaurants', 'Bars', 'Barbeque', 'American (Traditional)', 'Sports Bars']",202,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,0
1922,28.4327848,-81.4711606,4.5,0,"['African', 'Specialty Food', 'Barbeque', 'Ethnic Food', 'Restaurants', 'Food']",12,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1923,28.3835043902,-81.403522118,3.0,1,"['Fast Food', 'Restaurants', 'Sandwiches', 'Delis']",7,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3
1924,28.3888932788,-81.489032954,2.0,1,"['Food', 'Restaurants', 'Burgers', 'Fast Food', 'Coffee & Tea']",61,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1
1925,28.5682792,-81.2487617,3.0,1,"['Restaurants', 'Soul Food', 'Fast Food', 'Southern']",61,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
1926,28.425779,-81.253819,4.5,0,"['Restaurants', 'Latin American', 'Barbeque']",293,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
1927,28.5444733,-81.3788956,3.5,0,"['Greek', 'Middle Eastern', 'Restaurants', 'Mediterranean']",47,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1928,28.5403106,-81.3812261,3.0,0,"['Wine Bars', 'Pizza', 'Bars', 'Restaurants', 'Nightlife', 'Italian']",5,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1929,28.5687341,-81.219044,3.5,1,"['Restaurants', 'Caribbean', 'Dominican', 'Puerto Rican', 'Latin American', 'Spanish', 'Breakfast & Brunch']",42,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,2
1930,28.4455031,-81.4685904,3.5,1,"['Restaurants', 'Hot Pot', 'Noodles', 'Japanese', 'Sushi Bars', 'Ramen']",601,1,1,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1931,28.4511001219,-81.4889323711,3.0,0,"['Restaurants', 'Delicatessen', 'Italian', 'Food']",48,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,1
1932,28.5654944,-81.2089261,4.5,1,"['Food', 'Asian Fusion', 'Fast Food', 'Restaurants']",102,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,3
1933,28.4645935,-81.4738978,3.5,1,"['Resorts', 'Active Life', 'Restaurants', 'American (Traditional)', 'Hotels & Travel', 'Bowling']",28,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1934,28.5999487927,-81.211243,3.5,1,"['Event Planning & Services', 'Hotels & Travel', 'Wedding Planning', 'Restaurants', 'Venues & Event Spaces', 'Hotels']",52,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3
1935,28.5403149,-81.3830927,2.5,0,"['Sports Bars', 'Restaurants', 'Bars', 'Nightlife', 'American (New)', 'Pubs']",29,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1936,28.428017,-81.468357,3.0,1,"['Bars', 'Restaurants', 'Nightlife', 'American (Traditional)']",6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
1937,28.3693738,-81.4051982,2.5,0,"['Restaurants', 'American (Traditional)', 'Bars', 'American (New)', 'Nightlife']",65,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1938,28.4906156,-81.508592,4.0,0,"['Restaurants', 'Delis', 'Juice Bars & Smoothies', 'Sandwiches', 'Food']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1939,28.3575754,-81.5591488,3.0,1,"['Buffets', 'American (Traditional)', 'Restaurants']",284,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
1940,28.5111139,-81.4595903,2.0,1,"['Restaurants', 'Fast Food', 'Chinese']",28,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1941,28.4916945,-81.4590594,4.0,0,"['Greek', 'Nightlife', 'Restaurants', 'Bars', 'Hookah Bars']",88,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1942,28.5492481,-81.3707715,4.5,0,"['Restaurants', 'Food', 'Grocery', 'Sandwiches']",40,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1943,28.3882882347,-81.4246433818,3.5,1,"['Restaurants', 'Japanese', 'Sushi Bars']",22,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0
1944,28.544308,-81.378817,2.5,0,"['Breweries', 'Chicken Wings', 'Restaurants', 'Salad', 'Food', 'Pizza']",10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,2
1945,28.5672114,-81.2149346,4.5,1,"['Food', 'Puerto Rican', 'Caribbean', 'Latin American', 'Food Trucks', 'Restaurants', 'Local Services']",18,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,0
1946,28.5163846,-81.4600193,3.0,1,"['Chinese', 'Restaurants']",31,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
1947,28.3707326881,-81.4051458,3.5,1,"['Southern', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch', 'Caterers', 'Comfort Food', 'Event Planning & Services']",150,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1948,28.5533864,-81.3455317,3.5,1,"['Restaurants', 'Gluten-Free', 'Asian Fusion', 'Chinese', 'Fast Food']",176,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4
1949,28.597119,-81.217144,3.0,0,"['Steakhouses', 'Restaurants', 'American (Traditional)', 'Barbeque']",66,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,0
1950,28.598257,-81.2210397,4.5,0,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Bubble Tea', 'Restaurants', 'Food', 'Shaved Ice']",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
1951,28.361083,-81.423113,1.5,1,"['Burgers', 'Coffee & Tea', 'Food', 'Fast Food', 'Restaurants']",29,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,4
1952,28.4501582,-81.4007641,4.0,1,"['Fast Food', 'Restaurants', 'Sandwiches']",7,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1953,28.3873326548,-81.4925288782,3.0,1,"['Food Court', 'Restaurants']",11,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1
1954,28.4931239013,-81.4736187017,4.0,1,"['Specialty Food', 'Latin American', 'Dominican', 'Breakfast & Brunch', 'Caribbean', 'Restaurants', 'Food']",158,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,3
1955,28.5097881,-81.4597405,3.5,0,"['Food', 'Juice Bars & Smoothies', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Sandwiches', 'Breakfast & Brunch', 'Acai Bowls']",7,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1956,28.4578369,-81.4562142,3.5,1,"['Community Service/Non-Profit', 'Restaurants', 'Amusement Parks', 'Professional Services', 'Ski Resorts', 'Local Services', 'Marketing', 'Active Life', 'Hotels & Travel']",14,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1957,28.3576581,-81.56027,3.5,1,"['Nightlife', 'Bars', 'Restaurants', 'Cocktail Bars', 'American (Traditional)']",605,1,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
1958,28.5409633,-81.3696297,4.0,1,"['Cocktail Bars', 'Nightlife', 'Restaurants', 'Tapas Bars', 'American (New)', 'Bars']",212,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1959,28.458374,-81.39813,3.5,1,"['Desserts', 'Restaurants', 'Buffets', 'Latin American', 'Food', 'Noodles']",152,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1960,28.5734437,-81.3892567,4.5,1,"['Soup', 'Desserts', 'Asian Fusion', 'Pizza', 'Indian', 'Chicken Wings', 'Restaurants', 'Salad', 'American (New)', 'Food Delivery Services', 'Food']",38,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1961,28.4815951328,-81.3093437254,2.0,1,"['Restaurants', 'Food', 'Burgers', 'Fast Food', 'Coffee & Tea']",16,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2
1962,28.5143029,-81.1544891,3.0,0,"['Salad', 'Pizza', 'Italian', 'Restaurants']",47,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
1963,28.5491494,-81.1644298,3.5,1,"['Restaurants', 'Chinese']",46,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3
1964,28.5397322,-81.3806077,3.5,0,"['Food', 'Restaurants', 'Coffee & Tea', 'American (Traditional)', 'Bars', 'Nightlife']",127,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1965,28.5521650826,-81.3486161,3.5,0,"['Restaurants', 'Mexican', 'Tex-Mex']",102,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,0
1966,28.4986241437,-81.3107865077,2.0,1,"['Restaurants', 'Fast Food', 'Burgers']",5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
1967,28.3625915409,-81.5419047956,3.0,0,"['Bagels', 'Restaurants', 'Food', 'Caribbean']",8,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1
1968,28.456346,-81.4716242,4.0,0,"['Restaurants', 'Burgers', 'Food', 'Brazilian', 'Street Vendors', 'Food Trucks']",29,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,4
1969,28.4057602926,-81.4553435894,4.0,1,"['Thai', 'Noodles', 'Soup', 'Restaurants']",811,1,1,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1970,28.5532416,-81.4158146,2.0,1,"['Fast Food', 'Restaurants', 'Chicken Shop', 'Chicken Wings']",6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,0
1971,28.5450059,-81.3772432,4.0,1,"['Thai', 'Restaurants']",96,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1972,28.3709999,-81.2615626,4.0,1,"['Home & Garden', 'Restaurants', 'Home Decor', 'Bars', 'Cafes', 'Furniture Stores', 'American (New)', 'Cocktail Bars', 'Shopping', 'Breakfast & Brunch', 'Nightlife']",559,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3
1973,28.5401954238,-81.2469863892,3.0,0,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3
